Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;BEVSTD__Bevoelkerungsstand__Anzahl
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05558044;      Senden;NAT;Nationalität;;Insgesamt;20409
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05558044;      Senden;NAT;Nationalität;NATD;Deutsche;18916
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05558044;      Senden;NAT;Nationalität;NATA;Ausländer;1493
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562;    Recklinghausen, Kreis;NAT;Nationalität;;Insgesamt;614137
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562;    Recklinghausen, Kreis;NAT;Nationalität;NATD;Deutsche;543727
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562;    Recklinghausen, Kreis;NAT;Nationalität;NATA;Ausländer;70410
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562004;      Castrop-Rauxel, Stadt;NAT;Nationalität;;Insgesamt;73343
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562004;      Castrop-Rauxel, Stadt;NAT;Nationalität;NATD;Deutsche;65466
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562004;      Castrop-Rauxel, Stadt;NAT;Nationalität;NATA;Ausländer;7877
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562008;      Datteln, Stadt;NAT;Nationalität;;Insgesamt;34596
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562008;      Datteln, Stadt;NAT;Nationalität;NATD;Deutsche;31113
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562008;      Datteln, Stadt;NAT;Nationalität;NATA;Ausländer;3483
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562012;      Dorsten, Stadt;NAT;Nationalität;;Insgesamt;74704
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562012;      Dorsten, Stadt;NAT;Nationalität;NATD;Deutsche;69359
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562012;      Dorsten, Stadt;NAT;Nationalität;NATA;Ausländer;5345
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562014;      Gladbeck, Stadt;NAT;Nationalität;;Insgesamt;75610
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562014;      Gladbeck, Stadt;NAT;Nationalität;NATD;Deutsche;63809
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562014;      Gladbeck, Stadt;NAT;Nationalität;NATA;Ausländer;11801
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562016;      Haltern am See, Stadt;NAT;Nationalität;;Insgesamt;37850
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562016;      Haltern am See, Stadt;NAT;Nationalität;NATD;Deutsche;36203
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562016;      Haltern am See, Stadt;NAT;Nationalität;NATA;Ausländer;1647
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562020;      Herten, Stadt;NAT;Nationalität;;Insgesamt;61821
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562020;      Herten, Stadt;NAT;Nationalität;NATD;Deutsche;52618
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562020;      Herten, Stadt;NAT;Nationalität;NATA;Ausländer;9203
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562024;      Marl, Stadt;NAT;Nationalität;;Insgesamt;84067
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562024;      Marl, Stadt;NAT;Nationalität;NATD;Deutsche;73910
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562024;      Marl, Stadt;NAT;Nationalität;NATA;Ausländer;10157
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562028;      Oer-Erkenschwick, Stadt;NAT;Nationalität;;Insgesamt;31421
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562028;      Oer-Erkenschwick, Stadt;NAT;Nationalität;NATD;Deutsche;26570
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562028;      Oer-Erkenschwick, Stadt;NAT;Nationalität;NATA;Ausländer;4851
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562032;      Recklinghausen, Stadt;NAT;Nationalität;;Insgesamt;111397
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562032;      Recklinghausen, Stadt;NAT;Nationalität;NATD;Deutsche;97465
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562032;      Recklinghausen, Stadt;NAT;Nationalität;NATA;Ausländer;13932
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562036;      Waltrop, Stadt;NAT;Nationalität;;Insgesamt;29328
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562036;      Waltrop, Stadt;NAT;Nationalität;NATD;Deutsche;27214
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05562036;      Waltrop, Stadt;NAT;Nationalität;NATA;Ausländer;2114
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566;    Steinfurt, Kreis;NAT;Nationalität;;Insgesamt;448220
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566;    Steinfurt, Kreis;NAT;Nationalität;NATD;Deutsche;405870
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566;    Steinfurt, Kreis;NAT;Nationalität;NATA;Ausländer;42350
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566004;      Altenberge;NAT;Nationalität;;Insgesamt;10327
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566004;      Altenberge;NAT;Nationalität;NATD;Deutsche;9622
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566004;      Altenberge;NAT;Nationalität;NATA;Ausländer;705
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566008;      Emsdetten, Stadt;NAT;Nationalität;;Insgesamt;36029
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566008;      Emsdetten, Stadt;NAT;Nationalität;NATD;Deutsche;32655
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566008;      Emsdetten, Stadt;NAT;Nationalität;NATA;Ausländer;3374
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566012;      Greven, Stadt;NAT;Nationalität;;Insgesamt;37753
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566012;      Greven, Stadt;NAT;Nationalität;NATD;Deutsche;33605
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566012;      Greven, Stadt;NAT;Nationalität;NATA;Ausländer;4148
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566016;      Hörstel, Stadt;NAT;Nationalität;;Insgesamt;20344
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566016;      Hörstel, Stadt;NAT;Nationalität;NATD;Deutsche;19002
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566016;      Hörstel, Stadt;NAT;Nationalität;NATA;Ausländer;1342
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566020;      Hopsten;NAT;Nationalität;;Insgesamt;7650
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566020;      Hopsten;NAT;Nationalität;NATD;Deutsche;7132
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566020;      Hopsten;NAT;Nationalität;NATA;Ausländer;518
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566024;      Horstmar, Stadt;NAT;Nationalität;;Insgesamt;6545
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566024;      Horstmar, Stadt;NAT;Nationalität;NATD;Deutsche;6019
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566024;      Horstmar, Stadt;NAT;Nationalität;NATA;Ausländer;526
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566028;      Ibbenbüren, Stadt;NAT;Nationalität;;Insgesamt;51822
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566028;      Ibbenbüren, Stadt;NAT;Nationalität;NATD;Deutsche;47540
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566028;      Ibbenbüren, Stadt;NAT;Nationalität;NATA;Ausländer;4282
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566032;      Ladbergen;NAT;Nationalität;;Insgesamt;6688
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566032;      Ladbergen;NAT;Nationalität;NATD;Deutsche;6212
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566032;      Ladbergen;NAT;Nationalität;NATA;Ausländer;476
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566036;      Laer;NAT;Nationalität;;Insgesamt;6744
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566036;      Laer;NAT;Nationalität;NATD;Deutsche;6149
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566036;      Laer;NAT;Nationalität;NATA;Ausländer;595
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566040;      Lengerich, Stadt;NAT;Nationalität;;Insgesamt;22660
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566040;      Lengerich, Stadt;NAT;Nationalität;NATD;Deutsche;19372
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566040;      Lengerich, Stadt;NAT;Nationalität;NATA;Ausländer;3288
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566044;      Lienen;NAT;Nationalität;;Insgesamt;8604
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566044;      Lienen;NAT;Nationalität;NATD;Deutsche;7966
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566044;      Lienen;NAT;Nationalität;NATA;Ausländer;638
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566048;      Lotte;NAT;Nationalität;;Insgesamt;14095
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566048;      Lotte;NAT;Nationalität;NATD;Deutsche;12509
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566048;      Lotte;NAT;Nationalität;NATA;Ausländer;1586
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566052;      Metelen;NAT;Nationalität;;Insgesamt;6360
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566052;      Metelen;NAT;Nationalität;NATD;Deutsche;5826
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566052;      Metelen;NAT;Nationalität;NATA;Ausländer;534
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566056;      Mettingen;NAT;Nationalität;;Insgesamt;11828
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566056;      Mettingen;NAT;Nationalität;NATD;Deutsche;11074
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566056;      Mettingen;NAT;Nationalität;NATA;Ausländer;754
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566060;      Neuenkirchen;NAT;Nationalität;;Insgesamt;13887
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566060;      Neuenkirchen;NAT;Nationalität;NATD;Deutsche;12895
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566060;      Neuenkirchen;NAT;Nationalität;NATA;Ausländer;992
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566064;      Nordwalde;NAT;Nationalität;;Insgesamt;9640
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566064;      Nordwalde;NAT;Nationalität;NATD;Deutsche;8870
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566064;      Nordwalde;NAT;Nationalität;NATA;Ausländer;770
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566068;      Ochtrup, Stadt;NAT;Nationalität;;Insgesamt;19662
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566068;      Ochtrup, Stadt;NAT;Nationalität;NATD;Deutsche;17593
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566068;      Ochtrup, Stadt;NAT;Nationalität;NATA;Ausländer;2069
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566072;      Recke;NAT;Nationalität;;Insgesamt;11376
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566072;      Recke;NAT;Nationalität;NATD;Deutsche;10520
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566072;      Recke;NAT;Nationalität;NATA;Ausländer;856
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566076;      Rheine, Stadt;NAT;Nationalität;;Insgesamt;76218
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566076;      Rheine, Stadt;NAT;Nationalität;NATD;Deutsche;67231
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566076;      Rheine, Stadt;NAT;Nationalität;NATA;Ausländer;8987
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566080;      Saerbeck;NAT;Nationalität;;Insgesamt;7091
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566080;      Saerbeck;NAT;Nationalität;NATD;Deutsche;6554
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566080;      Saerbeck;NAT;Nationalität;NATA;Ausländer;537
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566084;      Steinfurt, Stadt;NAT;Nationalität;;Insgesamt;34325
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566084;      Steinfurt, Stadt;NAT;Nationalität;NATD;Deutsche;30918
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566084;      Steinfurt, Stadt;NAT;Nationalität;NATA;Ausländer;3407
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566088;      Tecklenburg, Stadt;NAT;Nationalität;;Insgesamt;9070
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566088;      Tecklenburg, Stadt;NAT;Nationalität;NATD;Deutsche;8418
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566088;      Tecklenburg, Stadt;NAT;Nationalität;NATA;Ausländer;652
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566092;      Westerkappeln;NAT;Nationalität;;Insgesamt;11241
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566092;      Westerkappeln;NAT;Nationalität;NATD;Deutsche;10508
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566092;      Westerkappeln;NAT;Nationalität;NATA;Ausländer;733
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566096;      Wettringen;NAT;Nationalität;;Insgesamt;8261
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566096;      Wettringen;NAT;Nationalität;NATD;Deutsche;7680
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05566096;      Wettringen;NAT;Nationalität;NATA;Ausländer;581
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570;    Warendorf, Kreis;NAT;Nationalität;;Insgesamt;277840
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570;    Warendorf, Kreis;NAT;Nationalität;NATD;Deutsche;248332
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570;    Warendorf, Kreis;NAT;Nationalität;NATA;Ausländer;29508
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570004;      Ahlen, Stadt;NAT;Nationalität;;Insgesamt;52503
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570004;      Ahlen, Stadt;NAT;Nationalität;NATD;Deutsche;44182
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570004;      Ahlen, Stadt;NAT;Nationalität;NATA;Ausländer;8321
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570008;      Beckum, Stadt;NAT;Nationalität;;Insgesamt;36815
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570008;      Beckum, Stadt;NAT;Nationalität;NATD;Deutsche;32015
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570008;      Beckum, Stadt;NAT;Nationalität;NATA;Ausländer;4800
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570012;      Beelen;NAT;Nationalität;;Insgesamt;6125
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570012;      Beelen;NAT;Nationalität;NATD;Deutsche;5521
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570012;      Beelen;NAT;Nationalität;NATA;Ausländer;604
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570016;      Drensteinfurt, Stadt;NAT;Nationalität;;Insgesamt;15556
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570016;      Drensteinfurt, Stadt;NAT;Nationalität;NATD;Deutsche;14803
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570016;      Drensteinfurt, Stadt;NAT;Nationalität;NATA;Ausländer;753
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570020;      Ennigerloh, Stadt;NAT;Nationalität;;Insgesamt;19810
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570020;      Ennigerloh, Stadt;NAT;Nationalität;NATD;Deutsche;17823
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570020;      Ennigerloh, Stadt;NAT;Nationalität;NATA;Ausländer;1987
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570024;      Everswinkel;NAT;Nationalität;;Insgesamt;9678
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570024;      Everswinkel;NAT;Nationalität;NATD;Deutsche;8973
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570024;      Everswinkel;NAT;Nationalität;NATA;Ausländer;705
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570028;      Oelde, Stadt;NAT;Nationalität;;Insgesamt;29238
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570028;      Oelde, Stadt;NAT;Nationalität;NATD;Deutsche;25559
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570028;      Oelde, Stadt;NAT;Nationalität;NATA;Ausländer;3679
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570032;      Ostbevern;NAT;Nationalität;;Insgesamt;11007
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570032;      Ostbevern;NAT;Nationalität;NATD;Deutsche;10227
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570032;      Ostbevern;NAT;Nationalität;NATA;Ausländer;780
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570036;      Sassenberg, Stadt;NAT;Nationalität;;Insgesamt;14193
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570036;      Sassenberg, Stadt;NAT;Nationalität;NATD;Deutsche;12906
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570036;      Sassenberg, Stadt;NAT;Nationalität;NATA;Ausländer;1287
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570040;      Sendenhorst, Stadt;NAT;Nationalität;;Insgesamt;13193
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570040;      Sendenhorst, Stadt;NAT;Nationalität;NATD;Deutsche;12090
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570040;      Sendenhorst, Stadt;NAT;Nationalität;NATA;Ausländer;1103
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570044;      Telgte, Stadt;NAT;Nationalität;;Insgesamt;19911
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570044;      Telgte, Stadt;NAT;Nationalität;NATD;Deutsche;18401
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570044;      Telgte, Stadt;NAT;Nationalität;NATA;Ausländer;1510
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570048;      Wadersloh;NAT;Nationalität;;Insgesamt;12654
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570048;      Wadersloh;NAT;Nationalität;NATD;Deutsche;11584
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570048;      Wadersloh;NAT;Nationalität;NATA;Ausländer;1070
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570052;      Warendorf, Stadt;NAT;Nationalität;;Insgesamt;37157
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05570052;      Warendorf, Stadt;NAT;Nationalität;NATD;Deutsche;34248
