Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;BEVSTD__Bevoelkerungsstand__Anzahl
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05558020;      Havixbeck;10081
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05558024;      Lüdinghausen, Stadt;19654
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05558028;      Nordkirchen;8197
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05558032;      Nottuln;15252
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05558036;      Olfen, Stadt;8597
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05558040;      Rosendahl;9586
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05558044;      Senden;14970
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05562;    Recklinghausen, Kreis;644600
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05562004;      Castrop-Rauxel, Stadt;78267
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05562008;      Datteln, Stadt;36522
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05562012;      Dorsten, Stadt;76929
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05562014;      Gladbeck, Stadt;79533
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05562016;      Haltern am See, Stadt;33449
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05562020;      Herten, Stadt;68621
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05562024;      Marl, Stadt;90725
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05562028;      Oer-Erkenschwick, Stadt;28012
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05562032;      Recklinghausen, Stadt;123528
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05562036;      Waltrop, Stadt;29014
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05566;    Steinfurt, Kreis;382964
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05566004;      Altenberge;7680
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05566008;      Emsdetten, Stadt;31378
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05566012;      Greven, Stadt;30091
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05566016;      Hörstel, Stadt;15451
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05566020;      Hopsten;5960
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05566024;      Horstmar, Stadt;5976
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05566028;      Ibbenbüren, Stadt;43652
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05566032;      Ladbergen;5602
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05566036;      Laer;5202
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05566040;      Lengerich, Stadt;20503
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05566044;      Lienen;7934
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05566048;      Lotte;10261
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05566052;      Metelen;5824
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05566056;      Mettingen;10477
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05566060;      Neuenkirchen;11609
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05566064;      Nordwalde;8498
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05566068;      Ochtrup, Stadt;17090
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05566072;      Recke;9814
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05566076;      Rheine, Stadt;69736
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05566080;      Saerbeck;5054
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05566084;      Steinfurt, Stadt;30618
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05566088;      Tecklenburg, Stadt;8883
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05566092;      Westerkappeln;9027
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05566096;      Wettringen;6644
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05570;    Warendorf, Kreis;251831
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05570004;      Ahlen, Stadt;53322
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05570008;      Beckum, Stadt;36127
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05570012;      Beelen;4975
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05570016;      Drensteinfurt, Stadt;11909
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05570020;      Ennigerloh, Stadt;19260
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05570024;      Everswinkel;7771
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05570028;      Oelde, Stadt;27222
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05570032;      Ostbevern;7180
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05570036;      Sassenberg, Stadt;9757
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05570040;      Sendenhorst, Stadt;11173
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05570044;      Telgte, Stadt;16997
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05570048;      Wadersloh;11754
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05570052;      Warendorf, Stadt;34384
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;057;  Detmold, Regierungsbezirk;1849742
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05711;    Bielefeld, krfr. Stadt;315096
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05754;    Gütersloh, Kreis;297199
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05754004;      Borgholzhausen, Stadt;7646
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05754008;      Gütersloh, Stadt;85178
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05754012;      Halle (Westf.), Stadt;18591
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05754016;      Harsewinkel, Stadt;19534
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05754020;      Herzebrock-Clarholz;12958
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05754024;      Langenberg;6849
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05754028;      Rheda-Wiedenbrück, Stadt;37512
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05754032;      Rietberg, Stadt;23526
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05754036;      Schloß Holte-Stukenbrock, Stadt;20965
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05754040;      Steinhagen;16954
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05754044;      Verl, Stadt;19293
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05754048;      Versmold, Stadt;17815
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05754052;      Werther (Westf.), Stadt;10378
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05758;    Herford, Kreis;232663
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05758004;      Bünde, Stadt;39643
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05758008;      Enger, Stadt;16912
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05758012;      Herford, Stadt;62657
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05758016;      Hiddenhausen;19513
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05758020;      Kirchlengern;14416
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05758024;      Löhne, Stadt;37594
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05758028;      Rödinghausen;8414
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05758032;      Spenge, Stadt;14474
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05758036;      Vlotho, Stadt;19040
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05762;    Höxter, Kreis;142793
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05762004;      Bad Driburg, Stadt;17107
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05762008;      Beverungen, Stadt;14846
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05762012;      Borgentreich, Stadt;9173
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05762016;      Brakel, Stadt;15399
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05762020;      Höxter, Stadt;32477
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05762024;      Marienmünster, Stadt;5009
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05762028;      Nieheim, Stadt;6559
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05762032;      Steinheim, Stadt;12340
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05762036;      Warburg, Stadt;22032
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05762040;      Willebadessen, Stadt;7851
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05766;    Lippe, Kreis;330116
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05766004;      Augustdorf;8035
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05766008;      Bad Salzuflen, Stadt;51991
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05766012;      Barntrup, Stadt;8753
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05766016;      Blomberg, Stadt;14757
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05766020;      Detmold, Stadt;67803
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05766024;      Dörentrup;7917
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05766028;      Extertal;12164
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05766032;      Horn-Bad Meinberg, Stadt;16995
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05766036;      Kalletal;13999
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05766040;      Lage, Stadt;33471
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05766044;      Lemgo, Stadt;38817
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05766048;      Leopoldshöhe;13371
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05766052;      Lügde, Stadt;10964
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05766056;      Oerlinghausen, Stadt;15170
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05766060;      Schieder-Schwalenberg, Stadt;8425
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05766064;      Schlangen;7484
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05770;    Minden-Lübbecke, Kreis;290440
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05770004;      Bad Oeynhausen, Stadt;45029
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05770008;      Espelkamp, Stadt;24729
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05770012;      Hille;14509
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05770016;      Hüllhorst;11417
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05770020;      Lübbecke, Stadt;22973
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05770024;      Minden, Stadt;76321
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05770028;      Petershagen, Stadt;23891
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05770032;      Porta Westfalica, Stadt;34359
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05770036;      Preußisch Oldendorf, Stadt;10591
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05770040;      Rahden, Stadt;13740
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05770044;      Stemwede;12881
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05774;    Paderborn, Kreis;241435
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05774004;      Altenbeken;7375
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05774008;      Bad Lippspringe, Stadt;12435
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05774012;      Borchen;10708
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05774016;      Büren, Stadt;18187
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05774020;      Delbrück, Stadt;23598
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05774024;      Hövelhof;13120
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05774028;      Lichtenau, Stadt;9427
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05774032;      Paderborn, Stadt;116604
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05774036;      Salzkotten, Stadt;20150
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05774040;      Bad Wünnenberg, Stadt;9831
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;059;  Arnsberg, Regierungsbezirk;3685240
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05911;    Bochum, krfr. Stadt;393053
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05913;    Dortmund, krfr. Stadt;594058
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05914;    Hagen, krfr. Stadt;212460
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05915;    Hamm, krfr. Stadt;179109
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05916;    Herne, krfr. Stadt;176472
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05954;    Ennepe-Ruhr-Kreis;344980
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05954004;      Breckerfeld, Stadt;8078
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05954008;      Ennepetal, Stadt;33802
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05954012;      Gevelsberg, Stadt;32793
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05954016;      Hattingen, Stadt;57209
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05954020;      Herdecke, Stadt;25868
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05954024;      Schwelm, Stadt;29879
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05954028;      Sprockhövel, Stadt;24225
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05954032;      Wetter (Ruhr), Stadt;28425
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05954036;      Witten, Stadt;104701
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05958;    Hochsauerlandkreis;263648
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05958004;      Arnsberg, Stadt;74962
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05958008;      Bestwig;11410
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05958012;      Brilon, Stadt;24661
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05958016;      Eslohe (Sauerland);8671
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05958020;      Hallenberg, Stadt;4816
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05958024;      Marsberg, Stadt;20726
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05958028;      Medebach, Stadt;7344
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05958032;      Meschede, Stadt;31227
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05958036;      Olsberg, Stadt;14715
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05958040;      Schmallenberg, Stadt;24719
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05958044;      Sundern (Sauerland), Stadt;26704
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05958048;      Winterberg, Stadt;13693
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05962;    Märkischer Kreis;434551
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05962004;      Altena, Stadt;23678
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05962008;      Balve, Stadt;11257
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05962012;      Halver, Stadt;15799
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05962016;      Hemer, Stadt;33799
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05962020;      Herscheid;7000
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05962024;      Iserlohn, Stadt;94695
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05962028;      Kierspe, Stadt;15789
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05962032;      Lüdenscheid, Stadt;77620
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05962036;      Meinerzhagen, Stadt;19449
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05962040;      Menden (Sauerland), Stadt;55500
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05962044;      Nachrodt-Wiblingwerde;6517
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05962048;      Neuenrade, Stadt;11431
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05962052;      Plettenberg, Stadt;28531
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05962056;      Schalksmühle;11969
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05962060;      Werdohl, Stadt;21517
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05966;    Olpe, Kreis;127939
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05966004;      Attendorn, Stadt;22336
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05966008;      Drolshagen, Stadt;10789
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05966012;      Finnentrop;16973
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05966016;      Kirchhundem;11950
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05966020;      Lennestadt, Stadt;26106
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05966024;      Olpe, Stadt;23260
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05966028;      Wenden;16525
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05970;    Siegen-Wittgenstein, Kreis;283377
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05970004;      Bad Berleburg, Stadt;20229
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05970008;      Burbach;13780
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.1989;GEMEIN;Gemeinden;05970012;      Erndtebrück;7905
