Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;ID0005__Beschaeftigte__2015=100;CH0005__Beschaeftigte__Veränderung_zum_Vorjahr_(%);ID0006__Vollzeitbeschaeftigte__2015=100;CH0006__Vollzeitbeschaeftigte__Veränderung_zum_Vorjahr_(%);ID0007__Teilzeitbeschaeftigte__2015=100;CH0007__Teilzeitbeschaeftigte__Veränderung_zum_Vorjahr_(%)
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT01;Januar;WZ08K9;WZ2008: Kfz-Handel;WZ08-45;Kfz-Handel, Instandhaltung und Reparatur von Kfz;107,3;+0,8;107,5;+0,7;106,7;+0,9
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT01;Januar;WZ08K9;WZ2008: Kfz-Handel;WZ08-451;Handel mit Kraftwagen;109,0;+0,7;109,1;+0,6;108,5;+1,3
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT01;Januar;WZ08K9;WZ2008: Kfz-Handel;WZ08-452;Instandhaltung und Reparatur von Kraftwagen;104,8;+1,2;104,7;+1,3;104,8;+0,8
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT01;Januar;WZ08K9;WZ2008: Kfz-Handel;WZ08-453;Handel m. Kraftwagenteilen und -zubehör;107,0;-0,5;107,3;-0,5;106,0;-0,7
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT01;Januar;WZ08K9;WZ2008: Kfz-Handel;WZ08-454;H. m.Krädern, Teilen u. Zubeh., Instandh. u. Rep.;111,1;+4,8;111,0;+3,4;111,3;+7,6
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT01;Januar;WZ08K9;WZ2008: Kfz-Handel;WZ08-451-01;Handel mit Kraftwagen (ohne Reparatur von Kfz und ohne Tankstellen);108,6;+0,6;108,8;+0,5;108,0;+1,0
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT01;Januar;WZ08K9;WZ2008: Kfz-Handel;WZ08-4511-01;Einzelhandel mit Kraftwagen unter 3,5t, Kraftwagenteilen und -zubehör;108,6;+0,9;108,5;+0,8;108,9;+1,2
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT02;Februar;WZ08K9;WZ2008: Kfz-Handel;WZ08-45;Kfz-Handel, Instandhaltung und Reparatur von Kfz;107,0;+0,5;107,0;+0,4;107,0;+0,9
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT02;Februar;WZ08K9;WZ2008: Kfz-Handel;WZ08-451;Handel mit Kraftwagen;108,7;+0,5;108,5;+0,2;109,3;+1,6
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT02;Februar;WZ08K9;WZ2008: Kfz-Handel;WZ08-452;Instandhaltung und Reparatur von Kraftwagen;104,5;+1,1;104,4;+1,1;104,6;+0,9
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT02;Februar;WZ08K9;WZ2008: Kfz-Handel;WZ08-453;Handel m. Kraftwagenteilen und -zubehör;106,9;-0,7;107,0;-0,6;106,6;-0,9
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT02;Februar;WZ08K9;WZ2008: Kfz-Handel;WZ08-454;H. m.Krädern, Teilen u. Zubeh., Instandh. u. Rep.;111,6;+4,4;111,8;+3,6;111,4;+6,0
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT02;Februar;WZ08K9;WZ2008: Kfz-Handel;WZ08-451-01;Handel mit Kraftwagen (ohne Reparatur von Kfz und ohne Tankstellen);108,3;+0,3;108,2;+0,1;108,6;+1,0
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT02;Februar;WZ08K9;WZ2008: Kfz-Handel;WZ08-4511-01;Einzelhandel mit Kraftwagen unter 3,5t, Kraftwagenteilen und -zubehör;108,1;+0,6;107,8;+0,4;109,5;+1,5
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT03;März;WZ08K9;WZ2008: Kfz-Handel;WZ08-45;Kfz-Handel, Instandhaltung und Reparatur von Kfz;106,7;+0,1;106,8;+0,2;106,3;-0,1
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT03;März;WZ08K9;WZ2008: Kfz-Handel;WZ08-451;Handel mit Kraftwagen;108,3;+0,1;108,2;0,0;108,7;+0,7
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT03;März;WZ08K9;WZ2008: Kfz-Handel;WZ08-452;Instandhaltung und Reparatur von Kraftwagen;103,9;+0,5;104,1;+0,9;103,6;-0,4
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT03;März;WZ08K9;WZ2008: Kfz-Handel;WZ08-453;Handel m. Kraftwagenteilen und -zubehör;106,9;-0,8;107,1;-0,6;106,1;-1,5
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT03;März;WZ08K9;WZ2008: Kfz-Handel;WZ08-454;H. m.Krädern, Teilen u. Zubeh., Instandh. u. Rep.;113,0;+3,5;113,3;+4,0;112,7;+2,5
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT03;März;WZ08K9;WZ2008: Kfz-Handel;WZ08-451-01;Handel mit Kraftwagen (ohne Reparatur von Kfz und ohne Tankstellen);108,1;0,0;108,0;+2,2;108,2;+8,6
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT03;März;WZ08K9;WZ2008: Kfz-Handel;WZ08-4511-01;Einzelhandel mit Kraftwagen unter 3,5t, Kraftwagenteilen und -zubehör;107,8;-0,1;107,5;-0,2;109,0;+0,5
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT04;April;WZ08K9;WZ2008: Kfz-Handel;WZ08-45;Kfz-Handel, Instandhaltung und Reparatur von Kfz;105,5;-1,1;106,0;-0,5;103,9;-3,2
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT04;April;WZ08K9;WZ2008: Kfz-Handel;WZ08-451;Handel mit Kraftwagen;107,1;-0,8;107,5;-0,3;105,4;-3,1
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT04;April;WZ08K9;WZ2008: Kfz-Handel;WZ08-452;Instandhaltung und Reparatur von Kraftwagen;102,5;-1,2;103,0;-0,2;101,1;-3,5
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT04;April;WZ08K9;WZ2008: Kfz-Handel;WZ08-453;Handel m. Kraftwagenteilen und -zubehör;106,0;-2,1;106,2;-1,9;105,4;-2,9
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT04;April;WZ08K9;WZ2008: Kfz-Handel;WZ08-454;H. m.Krädern, Teilen u. Zubeh., Instandh. u. Rep.;112,7;+0,6;112,6;+1,9;113,0;-1,7
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT04;April;WZ08K9;WZ2008: Kfz-Handel;WZ08-451-01;Handel mit Kraftwagen (ohne Reparatur von Kfz und ohne Tankstellen);107,0;-1,1;107,3;-0,6;105,8;-2,9
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT04;April;WZ08K9;WZ2008: Kfz-Handel;WZ08-4511-01;Einzelhandel mit Kraftwagen unter 3,5t, Kraftwagenteilen und -zubehör;106,7;-1,1;106,8;-0,7;106,4;-3,0
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT05;Mai;WZ08K9;WZ2008: Kfz-Handel;WZ08-45;Kfz-Handel, Instandhaltung und Reparatur von Kfz;104,7;-1,8;105,2;-1,1;102,8;-4,2
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT05;Mai;WZ08K9;WZ2008: Kfz-Handel;WZ08-451;Handel mit Kraftwagen;106,5;-1,4;107,0;-0,8;104,6;-3,8
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT05;Mai;WZ08K9;WZ2008: Kfz-Handel;WZ08-452;Instandhaltung und Reparatur von Kraftwagen;101,1;-2,3;101,8;-1,0;99,5;-5,5
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT05;Mai;WZ08K9;WZ2008: Kfz-Handel;WZ08-453;Handel m. Kraftwagenteilen und -zubehör;105,2;-2,6;105,5;-2,4;104,2;-3,2
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT05;Mai;WZ08K9;WZ2008: Kfz-Handel;WZ08-454;H. m.Krädern, Teilen u. Zubeh., Instandh. u. Rep.;113,6;+2,0;112,2;+1,7;116,2;+2,4
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT05;Mai;WZ08K9;WZ2008: Kfz-Handel;WZ08-451-01;Handel mit Kraftwagen (ohne Reparatur von Kfz und ohne Tankstellen);106,4;-1,6;106,7;-1,2;105,1;-3,3
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT05;Mai;WZ08K9;WZ2008: Kfz-Handel;WZ08-4511-01;Einzelhandel mit Kraftwagen unter 3,5t, Kraftwagenteilen und -zubehör;106,1;-1,6;106,3;-1,1;105,6;-3,4
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT06;Juni;WZ08K9;WZ2008: Kfz-Handel;WZ08-45;Kfz-Handel, Instandhaltung und Reparatur von Kfz;104,4;-1,9;104,7;-1,3;103,4;-3,7
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT06;Juni;WZ08K9;WZ2008: Kfz-Handel;WZ08-451;Handel mit Kraftwagen;106,2;-1,5;106,4;-1,0;105,2;-3,3
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT06;Juni;WZ08K9;WZ2008: Kfz-Handel;WZ08-452;Instandhaltung und Reparatur von Kraftwagen;100,8;-2,5;101,1;-1,4;100,2;-5,2
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT06;Juni;WZ08K9;WZ2008: Kfz-Handel;WZ08-453;Handel m. Kraftwagenteilen und -zubehör;105,0;-2,3;105,3;-2,2;104,2;-2,7
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT06;Juni;WZ08K9;WZ2008: Kfz-Handel;WZ08-454;H. m.Krädern, Teilen u. Zubeh., Instandh. u. Rep.;115,0;+3,0;112,7;+2,4;119,6;+4,1
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT06;Juni;WZ08K9;WZ2008: Kfz-Handel;WZ08-451-01;Handel mit Kraftwagen (ohne Reparatur von Kfz und ohne Tankstellen);106,1;-1,6;106,2;-1,3;105,6;-2,8
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT06;Juni;WZ08K9;WZ2008: Kfz-Handel;WZ08-4511-01;Einzelhandel mit Kraftwagen unter 3,5t, Kraftwagenteilen und -zubehör;105,8;-1,5;105,8;-1,1;106,0;-2,8
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT07;Juli;WZ08K9;WZ2008: Kfz-Handel;WZ08-45;Kfz-Handel, Instandhaltung und Reparatur von Kfz;104,2;-2,1;104,3;-1,4;103,6;-4,1
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT07;Juli;WZ08K9;WZ2008: Kfz-Handel;WZ08-451;Handel mit Kraftwagen;105,8;-1,9;106,0;-1,4;104,7;-4,3
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT07;Juli;WZ08K9;WZ2008: Kfz-Handel;WZ08-452;Instandhaltung und Reparatur von Kraftwagen;100,8;-2,5;100,9;-1,2;100,7;-5,4
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT07;Juli;WZ08K9;WZ2008: Kfz-Handel;WZ08-453;Handel m. Kraftwagenteilen und -zubehör;104,6;-2,3;104,6;-2,4;104,4;-2,3
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT07;Juli;WZ08K9;WZ2008: Kfz-Handel;WZ08-454;H. m.Krädern, Teilen u. Zubeh., Instandh. u. Rep.;115,5;+2,8;112,6;+2,6;121,2;+3,1
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT07;Juli;WZ08K9;WZ2008: Kfz-Handel;WZ08-451-01;Handel mit Kraftwagen (ohne Reparatur von Kfz und ohne Tankstellen);105,8;-1,9;105,9;-1,5;105,5;-3,3
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT07;Juli;WZ08K9;WZ2008: Kfz-Handel;WZ08-4511-01;Einzelhandel mit Kraftwagen unter 3,5t, Kraftwagenteilen und -zubehör;105,3;-1,9;105,3;-1,4;105,4;-3,6
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT08;August;WZ08K9;WZ2008: Kfz-Handel;WZ08-45;Kfz-Handel, Instandhaltung und Reparatur von Kfz;106,0;-2,1;106,7;-1,7;103,4;-3,9
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT08;August;WZ08K9;WZ2008: Kfz-Handel;WZ08-451;Handel mit Kraftwagen;107,8;-2,0;108,4;-1,6;104,9;-4,0
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT08;August;WZ08K9;WZ2008: Kfz-Handel;WZ08-452;Instandhaltung und Reparatur von Kraftwagen;103,0;-2,6;104,1;-1,5;100,3;-5,1
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT08;August;WZ08K9;WZ2008: Kfz-Handel;WZ08-453;Handel m. Kraftwagenteilen und -zubehör;105,2;-2,4;105,5;-2,5;104,4;-2,1
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT08;August;WZ08K9;WZ2008: Kfz-Handel;WZ08-454;H. m.Krädern, Teilen u. Zubeh., Instandh. u. Rep.;117,4;+3,1;116,2;+2,4;119,9;+4,4
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT08;August;WZ08K9;WZ2008: Kfz-Handel;WZ08-451-01;Handel mit Kraftwagen (ohne Reparatur von Kfz und ohne Tankstellen);107,4;-2,0;107,9;-1,7;105,5;-3,1
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT08;August;WZ08K9;WZ2008: Kfz-Handel;WZ08-4511-01;Einzelhandel mit Kraftwagen unter 3,5t, Kraftwagenteilen und -zubehör;107,2;-2,0;107,6;-1,6;105,4;-3,7
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT09;September;WZ08K9;WZ2008: Kfz-Handel;WZ08-45;Kfz-Handel, Instandhaltung und Reparatur von Kfz;106,1;-2,6;106,9;-2,3;103,3;-3,5
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT09;September;WZ08K9;WZ2008: Kfz-Handel;WZ08-451;Handel mit Kraftwagen;108,0;-2,5;108,6;-2,3;105,0;-4,0
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT09;September;WZ08K9;WZ2008: Kfz-Handel;WZ08-452;Instandhaltung und Reparatur von Kraftwagen;103,1;-2,9;104,4;-2,2;100,1;-4,5
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT09;September;WZ08K9;WZ2008: Kfz-Handel;WZ08-453;Handel m. Kraftwagenteilen und -zubehör;105,0;-3,0;105,3;-3,2;103,9;-2,3
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT09;September;WZ08K9;WZ2008: Kfz-Handel;WZ08-454;H. m.Krädern, Teilen u. Zubeh., Instandh. u. Rep.;117,7;+4,1;116,3;+2,4;120,5;+7,3
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT09;September;WZ08K9;WZ2008: Kfz-Handel;WZ08-451-01;Handel mit Kraftwagen (ohne Reparatur von Kfz und ohne Tankstellen);107,5;-2,5;108,0;-2,4;105,5;-2,9
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT09;September;WZ08K9;WZ2008: Kfz-Handel;WZ08-4511-01;Einzelhandel mit Kraftwagen unter 3,5t, Kraftwagenteilen und -zubehör;107,3;-2,5;107,8;-2,3;105,4;-3,6
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT10;Oktober;WZ08K9;WZ2008: Kfz-Handel;WZ08-45;Kfz-Handel, Instandhaltung und Reparatur von Kfz;106,0;-2,8;106,8;-2,4;103,2;-3,9
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT10;Oktober;WZ08K9;WZ2008: Kfz-Handel;WZ08-451;Handel mit Kraftwagen;107,7;-2,6;108,3;-2,3;104,8;-4,1
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT10;Oktober;WZ08K9;WZ2008: Kfz-Handel;WZ08-452;Instandhaltung und Reparatur von Kraftwagen;102,9;-3,2;104,2;-2,4;99,7;-5,2
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT10;Oktober;WZ08K9;WZ2008: Kfz-Handel;WZ08-453;Handel m. Kraftwagenteilen und -zubehör;105,7;-3,1;106,1;-3,2;104,7;-2,8
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT10;Oktober;WZ08K9;WZ2008: Kfz-Handel;WZ08-454;H. m.Krädern, Teilen u. Zubeh., Instandh. u. Rep.;117,1;+4,1;115,5;+2,2;120,3;+7,9
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT10;Oktober;WZ08K9;WZ2008: Kfz-Handel;WZ08-451-01;Handel mit Kraftwagen (ohne Reparatur von Kfz und ohne Tankstellen);107,5;-2,5;107,9;-2,4;105,6;-3,1
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT10;Oktober;WZ08K9;WZ2008: Kfz-Handel;WZ08-4511-01;Einzelhandel mit Kraftwagen unter 3,5t, Kraftwagenteilen und -zubehör;107,3;-2,6;107,7;-2,4;105,7;-3,6
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT11;November;WZ08K9;WZ2008: Kfz-Handel;WZ08-45;Kfz-Handel, Instandhaltung und Reparatur von Kfz;105,9;-2,8;106,6;-2,5;103,4;-3,8
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT11;November;WZ08K9;WZ2008: Kfz-Handel;WZ08-451;Handel mit Kraftwagen;107,7;-2,6;108,3;-2,3;104,9;-4,1
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT11;November;WZ08K9;WZ2008: Kfz-Handel;WZ08-452;Instandhaltung und Reparatur von Kraftwagen;102,7;-3,2;103,7;-2,5;100,1;-5,0
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT11;November;WZ08K9;WZ2008: Kfz-Handel;WZ08-453;Handel m. Kraftwagenteilen und -zubehör;105,6;-3,2;106,0;-3,1;104,6;-3,1
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT11;November;WZ08K9;WZ2008: Kfz-Handel;WZ08-454;H. m.Krädern, Teilen u. Zubeh., Instandh. u. Rep.;116,9;+5,6;114,9;+2,8;120,8;+11,2
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT11;November;WZ08K9;WZ2008: Kfz-Handel;WZ08-451-01;Handel mit Kraftwagen (ohne Reparatur von Kfz und ohne Tankstellen);107,5;-2,5;107,9;-2,4;105,6;-3,1
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT11;November;WZ08K9;WZ2008: Kfz-Handel;WZ08-4511-01;Einzelhandel mit Kraftwagen unter 3,5t, Kraftwagenteilen und -zubehör;107,4;-2,5;107,8;-2,2;105,8;-3,7
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2020;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT12;Dezember;WZ08K9;WZ2008: Kfz-Handel;WZ08-45;Kfz-Handel, Instandhaltung und Reparatur von Kfz;...;...;...;...;...;...
